kategorie,betrag_chf,periode,haushaltstyp,datentyp
5118.06: Speiseeis,3.06311758761518,2018,Einpersonenhaushalt,Haushaltstyp
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",27.0307570779781,2018,Einpersonenhaushalt,Haushaltstyp
"5119.01: Saucen, Würzstoffe und Würze",6.98451741012798,2018,Einpersonenhaushalt,Haushaltstyp
5119.02: Salz und Gewürze,1.50689743606901,2018,Einpersonenhaushalt,Haushaltstyp
5119.03: Suppen und Bouillons,1.79226717367677,2018,Einpersonenhaushalt,Haushaltstyp
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.319516625921961,2018,Einpersonenhaushalt,Haushaltstyp
5119.05: Küchenfertige Mahlzeiten,10.9812134433984,2018,Einpersonenhaushalt,Haushaltstyp
5119.06: Vegetarische Sojaprodukte,1.00137436195746,2018,Einpersonenhaushalt,Haushaltstyp
5119.07: Sonstige Nahrungsmittel,4.42254714827178,2018,Einpersonenhaushalt,Haushaltstyp
512: Alkoholfreie Getränke,33.7496490479768,2018,Einpersonenhaushalt,Haushaltstyp
"5121: Kaffee, Tee und Kakao",13.3789273113989,2018,Einpersonenhaushalt,Haushaltstyp
5121.01: Bohnenkaffee und gemahlener Kaffee,9.18619284855773,2018,Einpersonenhaushalt,Haushaltstyp
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.17704699573842,2018,Einpersonenhaushalt,Haushaltstyp
"5121.03: Tee, Kräutertee und Surrogate",2.49310132529934,2018,Einpersonenhaushalt,Haushaltstyp
"5122: Mineralwasser, Limonaden und Säfte",20.3707217365779,2018,Einpersonenhaushalt,Haushaltstyp
5122.01: Mineralwasser,5.1613558523315,2018,Einpersonenhaushalt,Haushaltstyp
5122.02: Alkoholfreie Süssgetränke,9.10011315454466,2018,Einpersonenhaushalt,Haushaltstyp
5122.03: Sirupe für Getränke,0.63097379088703,2018,Einpersonenhaushalt,Haushaltstyp
5122.04: Fruchtsäfte,5.34880552701709,2018,Einpersonenhaushalt,Haushaltstyp
52: Alkoholische Getränke und Tabakwaren,68.7870876259079,2018,Einpersonenhaushalt,Haushaltstyp
521: Alkoholische Getränke,33.7928398775344,2018,Einpersonenhaushalt,Haushaltstyp
5211: Branntweine,5.34147432767812,2018,Einpersonenhaushalt,Haushaltstyp
5211.01: Branntweine,4.13655563120486,2018,Einpersonenhaushalt,Haushaltstyp
5212: Weine,21.7267066973957,2018,Einpersonenhaushalt,Haushaltstyp
5212.01: Schweizer Rotweine und Rosés,2.03912529876632,2018,Einpersonenhaushalt,Haushaltstyp
5212.02: Ausländische Rotweine und Rosés,8.42930213408365,2018,Einpersonenhaushalt,Haushaltstyp
5212.03: Rotweine und Rosés ohne Herkunftsangabe,3.31578343876373,2018,Einpersonenhaushalt,Haushaltstyp
5212.04: Schweizer Weissweine,1.5632406815738,2018,Einpersonenhaushalt,Haushaltstyp
5212.05: Ausländische Weissweine,1.73423619954155,2018,Einpersonenhaushalt,Haushaltstyp
5212.06: Weissweine ohne Herkunftsangabe,0.883384981989095,2018,Einpersonenhaushalt,Haushaltstyp
5212.07: Schaumweine,2.90606478905625,2018,Einpersonenhaushalt,Haushaltstyp
5213: Bier,6.72465885246058,2018,Einpersonenhaushalt,Haushaltstyp
5213.00: Alkoholhaltiges und alkoholfreies Bier,6.72465885246058,2018,Einpersonenhaushalt,Haushaltstyp
522: Tabakwaren,34.9942477483735,2018,Einpersonenhaushalt,Haushaltstyp
5220: Tabakwaren,34.9942477483735,2018,Einpersonenhaushalt,Haushaltstyp
5220.01: Zigaretten,30.0967917458594,2018,Einpersonenhaushalt,Haushaltstyp
"5220.02: Zigarren, Zigarillos und andere Tabakwaren (inkl. Drogen)",4.89745600251415,2018,Einpersonenhaushalt,Haushaltstyp
53: Gast- und Beherbergungsstätten,397.01091107156,2018,Einpersonenhaushalt,Haushaltstyp
531: Gaststätten,329.073124973164,2018,Einpersonenhaushalt,Haushaltstyp
"5311: Restaurants, Cafés und Bars",209.775451978642,2018,Einpersonenhaushalt,Haushaltstyp
"5311.01: Mahlzeiten in Restaurants, Cafés und Bars",135.890718718471,2018,Einpersonenhaushalt,Haushaltstyp
"5311.02: Alkoholfreie Getränke in Restaurants, Cafés und Bars",32.9438907250568,2018,Einpersonenhaushalt,Haushaltstyp
"5311.03: Alkoholische Getränke in Restaurants, Cafés und Bars",40.9408425351143,2018,Einpersonenhaushalt,Haushaltstyp
5312: Selbstbedienungsrestaurants und Take-aways,54.2341901774673,2018,Einpersonenhaushalt,Haushaltstyp
5312.01: Mahlzeiten in Selbstbedienungsrestaurants und Take-aways,40.371970409672,2018,Einpersonenhaushalt,Haushaltstyp
5312.02: Alkoholfreie Getränke in Selbstbedienungsrestaurants und Take-aways,8.56468753538644,2018,Einpersonenhaushalt,Haushaltstyp
5312.03: Alkoholische Getränke in Selbstbedienungsrestaurants und Take-aways,5.29753223240887,2018,Einpersonenhaushalt,Haushaltstyp
5313: Kantinen,32.576593979638,2018,Einpersonenhaushalt,Haushaltstyp
5313.01: Mahlzeiten in Kantinen,27.8361250514383,2018,Einpersonenhaushalt,Haushaltstyp
5313.02: Alkoholfreie Getränke in Kantinen,4.54610191346581,2018,Einpersonenhaushalt,Haushaltstyp
5314: Bei Privaten,32.4868888374162,2018,Einpersonenhaushalt,Haushaltstyp
5314.01: Mahlzeiten bei Privaten anlässlich von Einladungen,23.2855413163533,2018,Einpersonenhaushalt,Haushaltstyp
5314.02: Alkoholfreie Getränke bei Privaten anlässlich von Einladungen,3.63716546866411,2018,Einpersonenhaushalt,Haushaltstyp
5314.03: Alkoholische Getränke bei Privaten anlässlich von Einladungen,5.56418205239874,2018,Einpersonenhaushalt,Haushaltstyp
532: Beherbergungsstätten,67.9377860983964,2018,Einpersonenhaushalt,Haushaltstyp
5320: Beherbergungsstätten,67.9377860983964,2018,Einpersonenhaushalt,Haushaltstyp
"5320.01: Hotels, Pensionen und Privatzimmer",59.5795505828225,2018,Einpersonenhaushalt,Haushaltstyp
"5320.02: Ferienwohnungen, Campingplätze und sonstige Übernachtungen",8.3582355155739,2018,Einpersonenhaushalt,Haushaltstyp
56: Bekleidung und Schuhe,100.024713006318,2018,Einpersonenhaushalt,Haushaltstyp
561: Bekleidung,81.5338949911462,2018,Einpersonenhaushalt,Haushaltstyp
5612: Herrenbekleidung,23.6656787697512,2018,Einpersonenhaushalt,Haushaltstyp
"5612.01: Herrenmäntel, -jacken und -anzüge",5.07651235542662,2018,Einpersonenhaushalt,Haushaltstyp
5612.02: Hosen für Herren,5.75413379377789,2018,Einpersonenhaushalt,Haushaltstyp
5612.03: Hemden für Herren,3.20993877664044,2018,Einpersonenhaushalt,Haushaltstyp
5612.04: Pullover und T-shirts für Herren,4.82473790302158,2018,Einpersonenhaushalt,Haushaltstyp
5612.05: Unterwäsche und übrige Herrenbekleidung,1.88070757502421,2018,Einpersonenhaushalt,Haushaltstyp
5612.06: Sport- und Arbeitskleider für Herren,2.91964836586048,2018,Einpersonenhaushalt,Haushaltstyp
5613: Damenbekleidung,49.1201382330102,2018,Einpersonenhaushalt,Haushaltstyp
"5613.01: Mäntel, Jacken und Anzüge für Damen",8.6898949106513,2018,Einpersonenhaushalt,Haushaltstyp
5613.02: Röcke für Damen,8.38054179735544,2018,Einpersonenhaushalt,Haushaltstyp
5613.03: Hosen für Damen,7.88085645446724,2018,Einpersonenhaushalt,Haushaltstyp
5613.04: Blusen für Damen,3.61422238215326,2018,Einpersonenhaushalt,Haushaltstyp
5613.05: Pullover und T-shirts für Damen,9.63427818605776,2018,Einpersonenhaushalt,Haushaltstyp
5613.06: Unterwäsche und übrige Damenbekleidung,6.21228497508873,2018,Einpersonenhaushalt,Haushaltstyp
5613.07: Sport- und Arbeitskleider für Damen,4.70805952723648,2018,Einpersonenhaushalt,Haushaltstyp
"5615: Bekleidungszubehör, Näh- und Strickwaren",4.424452756966,2018,Einpersonenhaushalt,Haushaltstyp
5615.01: Bekleidungszubehör,3.59977719667923,2018,Einpersonenhaushalt,Haushaltstyp
5615.02: Näh- und Strickwaren,0.824675560286769,2018,Einpersonenhaushalt,Haushaltstyp
"5616: Reinigung, Reparaturen und Miete von Bekleidung",3.71488995516559,2018,Einpersonenhaushalt,Haushaltstyp
"5616.00: Reinigung, Reparaturen und Miete von Bekleidung",3.71488995516559,2018,Einpersonenhaushalt,Haushaltstyp
562: Schuhe,18.4908180151722,2018,Einpersonenhaushalt,Haushaltstyp
5621: Herrenschuhe,6.51473907433621,2018,Einpersonenhaushalt,Haushaltstyp
5621.00: Herrenschuhe,6.51473907433621,2018,Einpersonenhaushalt,Haushaltstyp
5622: Damenschuhe,11.3998641567938,2018,Einpersonenhaushalt,Haushaltstyp
5622.00: Damenschuhe,11.3998641567938,2018,Einpersonenhaushalt,Haushaltstyp
57: Wohnen und Energie,1253.95252199195,2018,Einpersonenhaushalt,Haushaltstyp
"571: Miete, Hypothekarzinsen, Nebenkosten und Energie des Hauptwohnsitzes",1218.56372081886,2018,Einpersonenhaushalt,Haushaltstyp
5711: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,1032.62063987523,2018,Einpersonenhaushalt,Haushaltstyp
5711.00: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,1032.62063987523,2018,Einpersonenhaushalt,Haushaltstyp
5712: Nebenkosten des Hauptwohnsitzes,113.798671898652,2018,Einpersonenhaushalt,Haushaltstyp
5712.01: Nebenkosten pauschal des Hauptwohnsitzes,90.2370137554345,2018,Einpersonenhaushalt,Haushaltstyp
5712.02: Kehrichtabfuhrgebühren des Hauptwohnsitzes,4.25068181507842,2018,Einpersonenhaushalt,Haushaltstyp
5712.03: Abwassergebühren des Hauptwohnsitzes,1.88348388502915,2018,Einpersonenhaushalt,Haushaltstyp
5712.04: Wasserzins des Hauptwohnsitzes,2.94671191191194,2018,Einpersonenhaushalt,Haushaltstyp
5712.05: Laufende Unterhaltskosten des Hauptwohnsitzes,14.4807805311982,2018,Einpersonenhaushalt,Haushaltstyp
5713: Energie des Hauptwohnsitzes,72.1444090449766,2018,Einpersonenhaushalt,Haushaltstyp
5713.01: Elektrizität des Hauptwohnsitzes,43.4066528612214,2018,Einpersonenhaushalt,Haushaltstyp
5713.02: Gas und andere Brennstoffe des Hauptwohnsitzes,6.25611012208001,2018,Einpersonenhaushalt,Haushaltstyp
5713.03: Zentralheizung oder Fernwärme des Hauptwohnsitzes,22.4816460616752,2018,Einpersonenhaushalt,Haushaltstyp
"572: Miete, Hypothekarzinsen, Nebenkosten und Energie der Nebenwohnsitze",20.2954243109363,2018,Einpersonenhaushalt,Haushaltstyp
5722: Nebenkosten der Nebenwohnsitze,2.86689889778877,2018,Einpersonenhaushalt,Haushaltstyp
5722.00: Nebenkosten der Nebenwohnsitze,2.86689889778877,2018,Einpersonenhaushalt,Haushaltstyp
5723: Energie (Nebenwohnsitze),3.19283690545322,2018,Einpersonenhaushalt,Haushaltstyp
5723.00: Energie der Nebenwohnsitze,3.19283690545322,2018,Einpersonenhaushalt,Haushaltstyp
573: Reparaturen und Unterhalt der Wohnung,15.0933768621492,2018,Einpersonenhaushalt,Haushaltstyp
5730: Reparaturen und Unterhalt der Wohnung,15.0933768621492,2018,Einpersonenhaushalt,Haushaltstyp
5730.02: Reparaturen durch Dritte,14.1918826919765,2018,Einpersonenhaushalt,Haushaltstyp
58: Wohnungseinrichtung und laufende Haushaltsführung,108.506381164712,2018,Einpersonenhaushalt,Haushaltstyp
"581: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",37.6915700750422,2018,Einpersonenhaushalt,Haushaltstyp
"5810: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",37.6915700750422,2018,Einpersonenhaushalt,Haushaltstyp
5810.01: Möbel für Wohnzimmer oder Büro,11.9393184138043,2018,Einpersonenhaushalt,Haushaltstyp
"5810.03: Möbel für Küche, Badzimmer, Garten und andere Räume",5.75566179481865,2018,Einpersonenhaushalt,Haushaltstyp
5810.04: Einrichtungszubehör und Kunstwerke,8.39367949096,2018,Einpersonenhaushalt,Haushaltstyp
582: Haushaltswäsche und Heimtextilien,12.4500373639691,2018,Einpersonenhaushalt,Haushaltstyp
5820: Haushaltswäsche und Heimtextilien,12.4500373639691,2018,Einpersonenhaushalt,Haushaltstyp
"5820.01: Matratzen, Duvets und Kissen",5.78008395546347,2018,Einpersonenhaushalt,Haushaltstyp
"5820.02: Decken, Bettwäsche, andere Haushaltswäsche und -textilien",4.48661053270176,2018,Einpersonenhaushalt,Haushaltstyp
583: Haushalts- und Küchengeräte,24.7335061711748,2018,Einpersonenhaushalt,Haushaltstyp
5831: Haushaltgeräte,15.0535247617217,2018,Einpersonenhaushalt,Haushaltstyp
"5831.02: Kochherde, Grills, Heiz- und Raumpflegegeräte",5.05122958492098,2018,Einpersonenhaushalt,Haushaltstyp
5831.03: Kleine elektrische Haushaltsgeräte,6.01267953635563,2018,Einpersonenhaushalt,Haushaltstyp
5832: Küchen- und Kochgeräte,9.67998140945312,2018,Einpersonenhaushalt,Haushaltstyp
"5832.01: Glaswaren, Geschirr",2.35496498812268,2018,Einpersonenhaushalt,Haushaltstyp
5832.03: Küchen- und Kochgeräte,5.08539280340572,2018,Einpersonenhaushalt,Haushaltstyp
5832.04: Anderes Zubehör für die Haushaltsführung,2.0723896430284,2018,Einpersonenhaushalt,Haushaltstyp
584: Werkzeuge für Haus und Garten,10.2099640449221,2018,Einpersonenhaushalt,Haushaltstyp
5841: Werkzeuge und Zubehör ohne Motor für Haus und Garten,8.22346001988447,2018,Einpersonenhaushalt,Haushaltstyp
5841.01: Kleinmaterial und Zubehör für den Unterhalt von Haus und Garten,6.25426437974023,2018,Einpersonenhaushalt,Haushaltstyp
5841.02: Werkzeuge ohne Motor für Haus und Garten,1.96919564014424,2018,Einpersonenhaushalt,Haushaltstyp
585: Laufende Haushaltsführung,23.4213035096034,2018,Einpersonenhaushalt,Haushaltstyp
5851: Nicht dauerhafte Haushaltsartikel,16.4165438319068,2018,Einpersonenhaushalt,Haushaltstyp
5851.01: Wasch- und Reinigungsmittel,9.07870685070719,2018,Einpersonenhaushalt,Haushaltstyp
5851.02: Reinigungsmaterial,0.595516191058171,2018,Einpersonenhaushalt,Haushaltstyp
"5851.03: Abfallsäcke ohne Gebühren, aus Plastik oder Papier",0.202191150404047,2018,Einpersonenhaushalt,Haushaltstyp
5851.04: Sonstige nicht dauerhafte Haushaltsartikel,6.54012963973738,2018,Einpersonenhaushalt,Haushaltstyp
5852: Häusliche Dienste,7.00475967769662,2018,Einpersonenhaushalt,Haushaltstyp
5852.00: Häusliche Dienste,7.00475967769662,2018,Einpersonenhaushalt,Haushaltstyp
61: Gesundheitsausgaben,113.764213199864,2018,Einpersonenhaushalt,Haushaltstyp
"611: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",33.2184780417134,2018,Einpersonenhaushalt,Haushaltstyp
"6110: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",33.2184780417134,2018,Einpersonenhaushalt,Haushaltstyp
6110.01: Medikamente,20.7654539838612,2018,Einpersonenhaushalt,Haushaltstyp
6110.02: Brillen und Kontaktlinsen,8.61178933620789,2018,Einpersonenhaushalt,Haushaltstyp
"6110.03: Sanitätsmaterial, therapeutische Geräte und Material",3.84123472164429,2018,Einpersonenhaushalt,Haushaltstyp
612: Arztleistungen und Dienstleistungen der Spitäler,80.545735158151,2018,Einpersonenhaushalt,Haushaltstyp
6120: Arztleistungen und Dienstleistungen der Spitäler,80.545735158151,2018,Einpersonenhaushalt,Haushaltstyp
6120.01: Arztleistungen,26.2905055811752,2018,Einpersonenhaushalt,Haushaltstyp
6120.02: Zahnarztleistungen,28.3575617094627,2018,Einpersonenhaushalt,Haushaltstyp
6120.05: Andere ambulante medizinische Dienstleistungen,18.9832678150561,2018,Einpersonenhaushalt,Haushaltstyp
62: Verkehr,508.331291002778,2018,Einpersonenhaushalt,Haushaltstyp
621: Kauf und Betrieb von Personenfahrzeugen,380.03270064039,2018,Einpersonenhaushalt,Haushaltstyp
6211: Autos,79.745008473892,2018,Einpersonenhaushalt,Haushaltstyp
6211.02: Occasionsautos,41.1854030745033,2018,Einpersonenhaushalt,Haushaltstyp
6213: Fahrräder,6.63572004892872,2018,Einpersonenhaushalt,Haushaltstyp
6213.00: Fahrräder,6.63572004892872,2018,Einpersonenhaushalt,Haushaltstyp
6214: Zubehör und Ersatzteile für Fahrzeuge,13.5501717222565,2018,Einpersonenhaushalt,Haushaltstyp
6214.01: Zubehör und Ersatzteile für motorisierte Fahrzeuge,11.6690319663538,2018,Einpersonenhaushalt,Haushaltstyp
6215: Treibstoffe und Schmiermittel,97.6936916172944,2018,Einpersonenhaushalt,Haushaltstyp
6215.01: Benzin,71.0724612177644,2018,Einpersonenhaushalt,Haushaltstyp
6215.02: Diesel,25.9525105191331,2018,Einpersonenhaushalt,Haushaltstyp
6215.03: Schmiermittel und andere Pflegemittel für Fahrzeuge,0.668719880396853,2018,Einpersonenhaushalt,Haushaltstyp
6216: Service und Reparaturen an Fahrzeugen,39.2345074246943,2018,Einpersonenhaushalt,Haushaltstyp
6216.00: Service und Reparaturen an Fahrzeugen,39.2345074246943,2018,Einpersonenhaushalt,Haushaltstyp
6217: Übrige Dienstleistungen im Bereich Personenfahrzeuge,136.25444325925,2018,Einpersonenhaushalt,Haushaltstyp
6217.01: Miete von Garagen und Einstellplätzen,35.9053562579453,2018,Einpersonenhaushalt,Haushaltstyp
6217.02: Parkieren,11.5494867953024,2018,Einpersonenhaushalt,Haushaltstyp
6217.03: Leasing von Fahrzeugen,65.539624084588,2018,Einpersonenhaushalt,Haushaltstyp
6217.04: Autobahnvignetten Schweiz,2.16908138490433,2018,Einpersonenhaushalt,Haushaltstyp
6217.05: Übrige Dienstleistungen (Fahrzeugmiete usw.),21.0908947365103,2018,Einpersonenhaushalt,Haushaltstyp
622: Verkehrsdienstleistungen,128.298590362389,2018,Einpersonenhaushalt,Haushaltstyp
6221: Beförderung von Personen auf Schienen,26.0719812515603,2018,Einpersonenhaushalt,Haushaltstyp
"6221.01: Zug, Billette oder Streckenabonnemente",25.3466326529372,2018,Einpersonenhaushalt,Haushaltstyp
"6221.02: Tram, Billette oder Streckenabonnemente",0.725348598623047,2018,Einpersonenhaushalt,Haushaltstyp
6222: Beförderung von Personen auf Strassen,7.1187930126339,2018,Einpersonenhaushalt,Haushaltstyp
"6222.01: Bus, Billette oder Streckenabonnemente",2.15435969740614,2018,Einpersonenhaushalt,Haushaltstyp
6222.02: Taxifahrten,4.96443331522776,2018,Einpersonenhaushalt,Haushaltstyp
6223: Beförderung von Personen mit Flugzeugen,41.0383311775203,2018,Einpersonenhaushalt,Haushaltstyp
"6223.00: Flugzeug, Billette",41.0383311775203,2018,Einpersonenhaushalt,Haushaltstyp
6224: Beförderung von Personen auf Wasserwegen,1.54410329469419,2018,Einpersonenhaushalt,Haushaltstyp
"6224.00: Schiff, Billette oder Streckenabonnemente",1.54410329469419,2018,Einpersonenhaushalt,Haushaltstyp
6225: Kombinierte Transportmittel,50.1871678750247,2018,Einpersonenhaushalt,Haushaltstyp
6225.01: Generalabonnemente und Tageskarten SBB,22.4942749426198,2018,Einpersonenhaushalt,Haushaltstyp
6225.02: Halbtaxabonnemente SBB,5.32653223406954,2018,Einpersonenhaushalt,Haushaltstyp
6225.03: Billette für regionalen oder städtischen Verkehrsverbund,6.57286480441794,2018,Einpersonenhaushalt,Haushaltstyp
6225.04: Abonnemente für regionalen oder städtischen Verkehrsverbund,15.7934958939174,2018,Einpersonenhaushalt,Haushaltstyp
6226: Weitere Verkehrsdienstleistungen,2.33821375095524,2018,Einpersonenhaushalt,Haushaltstyp
6226.00: Andere Personen- oder Warentransporte ohne Skilifte,2.33821375095524,2018,Einpersonenhaushalt,Haushaltstyp
63: Nachrichtenübermittlung,132.101231652623,2018,Einpersonenhaushalt,Haushaltstyp
631: Posttaxen,2.32938387254087,2018,Einpersonenhaushalt,Haushaltstyp
6310: Posttaxen,2.32938387254087,2018,Einpersonenhaushalt,Haushaltstyp
6310.00: Posttaxen,2.32938387254087,2018,Einpersonenhaushalt,Haushaltstyp
632: Apparate und Dienstleistungen für Telekommunikation,129.771847780083,2018,Einpersonenhaushalt,Haushaltstyp
6321: Kauf und Miete von Telefonapparaten und Faxgeräten,6.5094955255139,2018,Einpersonenhaushalt,Haushaltstyp
6321.00: Kauf und Miete von Telefonapparaten und Faxgeräten,6.5094955255139,2018,Einpersonenhaushalt,Haushaltstyp
6322: Festnetztelefonie [2],63.3901872109326,2018,Einpersonenhaushalt,Haushaltstyp
6322.01: Festnetz: Abonnementsgebüren oder Pauschalgebühren [3],60.812003680346,2018,Einpersonenhaushalt,Haushaltstyp
6322.02: Festnetz: Gesprächsgebühren,1.03554756661706,2018,Einpersonenhaushalt,Haushaltstyp
6322.03: Festnetz: Gebühren fürs Internet [4],1.54263596396955,2018,Einpersonenhaushalt,Haushaltstyp
6323: Mobiltelefonie,52.7770787039979,2018,Einpersonenhaushalt,Haushaltstyp
6323.01: Mobiltelefonie: Abonnementsgebüren oder Pauschalgebühren [3],47.6185998645731,2018,Einpersonenhaushalt,Haushaltstyp
6323.02: Mobiltelefonie: Gesprächs- und Internetgebühren,5.15847883942477,2018,Einpersonenhaushalt,Haushaltstyp
6324: Dienstleistungen von Internetprovidern ohne Telefonabonnement [2],7.09508633963817,2018,Einpersonenhaushalt,Haushaltstyp
6324.01: Internetprovider ohne Telefonabonnement: Dienstleistungen durch TV-Kabelnetz [2],4.40404986282613,2018,Einpersonenhaushalt,Haushaltstyp
6324.02: Internetprovider ohne Telefonabonnement: Andere Dienstleistungen [2],2.69103647681204,2018,Einpersonenhaushalt,Haushaltstyp
